sal_code,sal_name,population,median_weekly_rent,crime_incidents,crime_rate,train_station,num_stops,transport_frequency
SAL21715,Modewarre,277,400,8,0.02888086642599278,0,0,0
SAL21716,Moe,9375,200,1833,0.19552,1,62,1859
SAL21717,Moe South,529,344,17,0.03213610586011342,0,0,0
SAL21718,Moggs Creek,120,396,0,0.0,0,0,0
SAL21719,Moglonemby,28,210,0,0.0,0,0,0
SAL21720,Mokepilly,6,0,0,0.0,0,0,0
SAL21721,Molesworth,91,351,1,0.01098901098901099,0,2,128
SAL21722,Moliagul,80,178,8,0.1,0,0,0
SAL21723,Molka,34,165,1,0.029411764705882353,0,0,0
SAL21724,Mollongghip,105,280,0,0.0,0,0,0
SAL21725,Mologa,20,0,9,0.45,0,0,0
SAL21726,Molyullah,160,260,6,0.0375,0,0,0
SAL21727,Monbulk,3651,369,149,0.040810736784442615,0,18,646
SAL21728,Monegeetta,207,190,12,0.057971014492753624,0,1,155
SAL21729,Mongans Bridge,49,260,1,0.02040816326530612,0,1,26
SAL21730,Monomak,0,0,1,0,0,0,0
SAL21731,Monomeith,69,150,15,0.21739130434782608,0,0,0
SAL21732,Mont Albert,4948,451,239,0.04830234438156831,1,22,4106
SAL21733,Mont Albert North,5609,500,109,0.01943305402032448,0.5,33,302
SAL21734,Montgomery,65,240,2,0.03076923076923077,0,0,0
SAL21735,Montmorency,9250,420,209,0.022594594594594595,1,31,2711
SAL21736,Montrose,6900,365,257,0.037246376811594206,0,48,1192
SAL21737,Moolap,1825,290,162,0.08876712328767124,0,24,346
SAL21738,Moolerr,23,0,0,0.0,0,0,0
SAL21739,Moolort,44,0,5,0.11363636363636363,0,2,171
SAL21740,Moonambel,185,150,7,0.03783783783783784,0,0,0
SAL21741,Moondarra,49,0,7,0.14285714285714285,0,0,0
SAL21742,Moonee Ponds,16224,400,1267,0.07809418145956608,1,89,4862
SAL21743,Moonlight Flat,85,280,0,0.0,0,0,0
SAL21744,Moonlight Flat,81,650,0,0.0,0,0,0
SAL21745,Moora,32,190,0,0.0,0,0,0
SAL21746,Moorabbin,6287,431,1017,0.16176236678861142,1,53,5689
SAL21747,Moorabbin Airport,26,486,72,2.769230769230769,0,8,267
SAL21748,Moorabool,94,350,5,0.05319148936170213,0,0,0
SAL21749,Mooralla,79,150,5,0.06329113924050633,0,0,0
SAL21750,Moorilim,25,0,0,0.0,0,0,0
SAL21751,Moormbool West,43,180,3,0.06976744186046512,0,0,0
SAL21752,Moornapa,5,0,0,0.0,0,0,0
SAL21753,Moorngag,75,100,1,0.013333333333333334,0,0,0
SAL21754,Moorooduc,1004,351,53,0.052788844621513946,0,0,0
SAL21755,Mooroolbark,23059,400,1109,0.04809401968862483,1,41,3423
SAL21756,Mooroopna,8312,250,1158,0.13931665062560153,1,71,793
SAL21757,Mooroopna North,144,210,23,0.1597222222222222,0,0,0
SAL21758,Mooroopna North West,67,230,1,0.014925373134328358,0,0,0
SAL21759,Moranding,193,210,2,0.010362694300518135,0,0,0
SAL21760,Mordialloc,8886,400,802,0.09025433265811389,1,35,5186
SAL21761,Morgiana,29,210,1,0.034482758620689655,0,0,0
SAL21762,Moriac,852,410,29,0.03403755868544601,0,0,0
SAL21763,Mornington,25759,400,1568,0.06087192825808455,0,118,594
SAL21764,Moroka,0,0,1,0,0,0,0
SAL21765,Morrisons,118,250,2,0.01694915254237288,0,0,0
SAL21766,Morrl Morrl,0,0,0,0,0,0,0
SAL21767,Mortlake,1477,220,82,0.055517941773865945,0,6,39
SAL21768,Morton Plains,10,0,0,0.0,0,0,0
SAL21769,Morwell,14389,215,3807,0.2645771075126833,1,110,1951
SAL21770,Mossiface,138,305,0,0.0,0,0,0
SAL21771,Mount Alfred,39,220,0,0.0,0,1,10
SAL21772,Mount Beauty,910,270,34,0.03736263736263736,0,2,70
SAL21773,Mount Beckworth,15,0,1,0.06666666666666667,0,0,0
SAL21774,Mount Best,46,250,1,0.021739130434782608,0,0,0
SAL21775,Mount Bolton,29,0,1,0.034482758620689655,0,0,0
SAL21776,Mount Bruno,47,0,0,0.0,0,0,0
SAL21777,Mount Buffalo,5,220,6,1.2,0,0,0
SAL21778,Mount Buller,333,241,1,0.003003003003003003,0,1,143
SAL21779,Mount Burnett,180,200,1,0.005555555555555556,0,0,0
SAL21780,Mount Bute,61,126,0,0.0,0,0,0
SAL21781,Mount Camel,136,125,4,0.029411764705882353,0,0,0
SAL21782,Mount Cameron,15,100,0,0.0,0,0,0
SAL21783,Mount Clear,3671,310,184,0.05012258240261509,0,14,217
SAL21784,Mount Cole,21,165,7,0.3333333333333333,0,0,0
SAL21785,Mount Cole Creek,10,0,1,0.1,0,0,0
SAL21786,Mount Cottrell,496,462,188,0.3790322580645161,0,0,0
SAL21787,Mount Dandenong,1271,415,85,0.06687647521636507,0,38,533
SAL21788,Mount Doran,118,0,5,0.0423728813559322,0,0,0
SAL21789,Mount Dryden,8,0,0,0.0,0,0,0
SAL21790,Mount Duneed,6182,446,184,0.029763830475574248,0,21,517
SAL21791,Mount Eccles,139,75,5,0.03597122302158273,0,0,0
SAL21792,Mount Egerton,706,275,22,0.031161473087818695,0,4,5
SAL21793,Mount Eliza,18734,512,372,0.01985694459271912,0,28,358
SAL21794,Mount Emu,28,100,0,0.0,0,0,0
SAL21795,Mount Evelyn,9799,365,371,0.03786100622512501,0,36,658
SAL21796,Mount Franklin,99,190,2,0.020202020202020204,0,0,0
SAL21797,Mount Glasgow,92,0,14,0.15217391304347827,0,0,0
SAL21798,Mount Helen,3011,345,104,0.034540019926934576,0,17,81
SAL21799,Mount Hooghly,18,138,4,0.2222222222222222,0,0,0
SAL21800,Mount Lonarch,44,0,0,0.0,0,0,0
SAL21801,Mount Macedon,1450,330,29,0.02,0,0,0
SAL21802,Mount Major,10,0,0,0.0,0,0,0
SAL21803,Mount Martha,19846,496,377,0.01899627128892472,0,77,126
SAL21804,Mount Mercer,94,258,6,0.06382978723404255,0,0,0
SAL21805,Mount Moriac,251,300,20,0.0796812749003984,0,0,0
SAL21806,Mount Napier,16,0,0,0.0,0,0,0
SAL21807,Mount Pleasant,2225,280,192,0.08629213483146067,0,12,107
SAL21808,Mount Prospect,41,0,3,0.07317073170731707,0,0,0
SAL21809,Mount Richmond,42,0,11,0.2619047619047619,0,0,0
SAL21810,Mount Rowan,295,400,9,0.030508474576271188,0,15,111
SAL21811,Mount Sabine,0,0,0,0,0,0,0
SAL21812,Mount Tassie,0,0,0,0,0,0,0
SAL21813,Mount Taylor,330,290,7,0.021212121212121213,0,0,0
SAL21814,Mount Toolebewong,119,280,3,0.025210084033613446,0,0,0
SAL21815,Mount Wallace,117,275,15,0.1282051282051282,0,0,0
SAL21816,Mount Waverley,35340,476,1525,0.04315223542727787,2,109,3001
SAL21817,Mountain Bay,54,0,2,0.037037037037037035,0,0,0
SAL21818,Mountain View,85,168,1,0.011764705882352941,0,0,0
SAL21819,Moutajup,108,200,2,0.018518518518518517,0,0,0
SAL21820,Moyhu,437,200,30,0.06864988558352403,0,1,12
SAL21821,Moyreisk,31,180,0,0.0,0,0,0
SAL21822,Moyston,403,200,23,0.05707196029776675,0,1,44
SAL21823,Muckatah,170,280,19,0.11176470588235295,0,0,0
SAL21824,Muckleford,426,330,12,0.028169014084507043,0,2,22
SAL21825,Muckleford South,33,0,0,0.0,0,0,0
SAL21826,Mudgegonga,184,350,4,0.021739130434782608,0,2,5
SAL21827,Mulgrave,19889,430,1409,0.07084317964704108,0,110,134
SAL21828,Mumbannar,100,120,1,0.01,0,0,0
SAL21829,Mundoona,138,100,0,0.0,0,0,0
SAL21830,Munro,167,150,4,0.023952095808383235,0,0,0
SAL21831,Muntham,29,0,0,0.0,0,0,0
SAL21832,Murchison,884,245,60,0.06787330316742081,0,2,278
SAL21833,Murchison East,140,150,45,0.32142857142857145,1,2,741
SAL21834,Murchison North,185,295,5,0.02702702702702703,0,0,0
SAL21835,Murgheboluc,132,120,8,0.06060606060606061,0,0,0
SAL21836,Murmungee,69,80,1,0.014492753623188406,0,0,0
SAL21837,Murnungin,14,0,0,0.0,0,0,0
SAL21838,Murphys Creek,46,0,2,0.043478260869565216,0,0,0
SAL21839,Murra Warra,63,750,5,0.07936507936507936,0,0,0
SAL21840,Murrabit,230,158,2,0.008695652173913044,0,1,4
SAL21841,Murrabit West,41,401,4,0.0975609756097561,0,0,0
SAL21842,Murrawee,126,200,8,0.06349206349206349,0,0,0
SAL21843,Murray-sunset,8,62,0,0.0,0,0,0
SAL21844,Murraydale,105,200,11,0.10476190476190476,0,0,0
SAL21845,Murrayville,278,110,13,0.046762589928057555,0,2,100
SAL21846,Murrindal,8,120,0,0.0,0,0,0
SAL21847,Murrindindi,114,245,3,0.02631578947368421,0,0,0
SAL21848,Murroon,95,320,2,0.021052631578947368,0,0,0
SAL21849,Murrumbeena,9996,386,403,0.040316126450580234,1,48,6450
SAL21850,Murtoa,897,178,54,0.06020066889632107,0,3,124
SAL21851,Musk,177,250,9,0.05084745762711865,0,2,178
SAL21852,Musk Vale,170,341,1,0.0058823529411764705,0,2,5
SAL21853,Muskerry,59,375,12,0.2033898305084746,0,0,0
SAL21854,Myall,17,0,3,0.17647058823529413,0,0,0
SAL21855,Myall,98,178,3,0.030612244897959183,0,0,0
SAL21856,Myamyn,64,0,2,0.03125,0,1,10
SAL21857,Myers Flat,545,190,21,0.03853211009174312,0,0,0
SAL21858,Myola,7,270,0,0.0,0,2,123
SAL21859,Myrniong,387,355,30,0.07751937984496124,0,0,0
SAL21860,Myrrhee,168,203,2,0.011904761904761904,0,0,0
SAL21861,Myrtle Creek,68,0,0,0.0,0,0,0
SAL21862,Myrtlebank,126,120,6,0.047619047619047616,0,0,0
SAL21863,Myrtleford,3285,250,224,0.06818873668188737,0,4,131
SAL21864,Mysia,26,100,3,0.11538461538461539,0,2,46
SAL21865,Mystic Park,212,200,9,0.04245283018867924,0,0,0
SAL21866,Mywee,20,0,0,0.0,0,0,0
SAL21867,Nagambie,2254,295,251,0.11135758651286602,1,3,794
SAL21868,Nalangil,72,180,1,0.013888888888888888,0,0,0
SAL21869,Nalinga,22,160,0,0.0,0,0,0
SAL21870,Nambrok,280,250,22,0.07857142857142857,0,0,0
SAL21871,Nandaly,30,140,1,0.03333333333333333,0,0,0
SAL21872,Nangana,54,370,2,0.037037037037037035,0,0,0
SAL21873,Nangeela,17,0,1,0.058823529411764705,0,0,0
SAL21874,Nangiloc,153,185,9,0.058823529411764705,0,0,0
SAL21875,Nanneella,425,200,14,0.03294117647058824,0,0,0
SAL21876,Nap Nap Marra,0,0,0,0,0,0,0
SAL21877,Napoleons,555,200,11,0.01981981981981982,0,1,4
SAL21878,Nar Nar Goon,1023,305,68,0.06647116324535679,1,4,1564
SAL21879,Nar Nar Goon North,819,361,29,0.03540903540903541,0,0,0
SAL21880,Narbethong,201,191,27,0.13432835820895522,0,2,44
SAL21881,Nareeb,48,220,1,0.020833333333333332,0,0,0
SAL21882,Nareen,79,85,3,0.0379746835443038,0,0,0
SAL21883,Nareewillock,24,0,0,0.0,0,0,0
SAL21884,Nariel Valley,87,165,3,0.034482758620689655,0,0,0
SAL21885,Naring,122,250,11,0.09016393442622951,0,0,0
SAL21886,Naringal,124,200,0,0.0,0,0,0
SAL21887,Naringal East,96,125,13,0.13541666666666666,0,0,0
SAL21888,Naroghid,66,270,4,0.06060606060606061,0,0,0
SAL21889,Narracan,262,200,11,0.04198473282442748,0,0,0
SAL21890,Narraport,50,125,1,0.02,0,0,0
SAL21891,Narrapumelap South,31,0,0,0.0,0,0,0
SAL21892,Narrawong,462,250,13,0.02813852813852814,0,2,177
SAL21893,Narre Warren,27689,360,2123,0.07667304705839864,1,118,2985
SAL21894,Narre Warren East,434,565,24,0.055299539170506916,0.5,5,96
SAL21895,Narre Warren North,8033,410,323,0.04020913730860202,0.5,17,387
SAL21896,Narre Warren South,30909,401,1045,0.03380892296742049,0.5,109,236
SAL21897,Narrung,24,100,1,0.041666666666666664,0,0,0
SAL21898,Nathalia,1982,194,62,0.03128153380423814,0,2,92
SAL21899,Natimuk,548,195,12,0.021897810218978103,0,2,10
SAL21900,Natte Yallock,89,140,2,0.02247191011235955,0,0,0
SAL21901,Natya,40,0,0,0.0,0,0,0
SAL21902,Navarre,99,100,3,0.030303030303030304,0,2,1
SAL21903,Navigators,276,350,1,0.0036231884057971015,0,2,43
SAL21904,Nayook,70,280,4,0.05714285714285714,0,0,0
SAL21905,Neds Corner,3,0,3,1.0,0,0,0
SAL21906,Neereman,23,200,0,0.0,0,0,0
SAL21907,Neerim,218,300,9,0.04128440366972477,0,1,20
SAL21908,Neerim East,196,166,5,0.025510204081632654,0,0,0
SAL21909,Neerim Junction,139,250,0,0.0,0,1,20
SAL21910,Neerim North,41,200,3,0.07317073170731707,0,0,0
SAL21911,Neerim South,1599,260,83,0.05190744215134459,0,5,10
SAL21912,Neilborough,379,250,13,0.03430079155672823,0,0,0
SAL21913,Nelse,0,0,0,0,0,0,0
SAL21914,Nelson,191,230,3,0.015706806282722512,0,0,0
SAL21915,Nerrena,238,300,1,0.004201680672268907,0,0,0
SAL21916,Nerrin Nerrin,48,346,1,0.020833333333333332,0,0,0
SAL21917,Nerrina,970,380,63,0.06494845360824743,0,0,0
SAL21918,Nerring,14,0,0,0.0,0,0,0
SAL21919,Netherby,111,97,6,0.05405405405405406,0,0,0
SAL21920,Neuarpurr,56,150,1,0.017857142857142856,0,0,0
SAL21921,New Gisborne,2509,451,115,0.04583499402152252,1,10,2179
SAL21922,Newborough,6886,230,664,0.09642753412721464,0,51,20
SAL21923,Newbridge,171,200,12,0.07017543859649122,0,2,7
SAL21924,Newbury,84,0,1,0.011904761904761904,0,0,0
SAL21925,Newcomb,4704,320,552,0.11734693877551021,0,37,133
SAL21926,Newfield,59,200,0,0.0,0,0,0
SAL21927,Newham,533,200,21,0.039399624765478425,0,2,12
SAL21928,Newhaven,547,300,58,0.10603290676416818,0,5,211
SAL21929,Newington,1844,315,120,0.0650759219088937,0,7,184
SAL21930,Newlands Arm,866,335,14,0.016166281755196306,0,0,0
SAL21931,Newlyn,136,240,4,0.029411764705882353,0,4,62
SAL21932,Newlyn North,230,203,0,0.0,0,0,0
SAL21933,Newmerella,415,150,62,0.1493975903614458,0,1,408
SAL21934,Newport,13658,471,572,0.041880216722799825,1,56,7137
SAL21935,Newry,451,243,19,0.04212860310421286,0,0,0
SAL21936,Newstead,820,300,27,0.032926829268292684,0,4,206
SAL21937,Newtown,189,103,474,2.507936507936508,0,0,0
SAL21938,Newtown,10445,360,474,0.04538056486357109,0,0,0
SAL21939,Nhill,2401,200,166,0.06913785922532278,1,3,171
SAL21940,Nichols Point,1723,225,79,0.045850261172373764,0,0,0
SAL21941,Nicholson,1322,300,46,0.03479576399394856,0,4,161
SAL21942,Niddrie,5901,432,274,0.0464328079986443,0,36,1178
SAL21943,Nilma,410,270,24,0.05853658536585366,0,3,137
SAL21944,Nilma North,344,189,7,0.020348837209302327,0,0,0
SAL21945,Ninda,9,0,1,0.1111111111111111,0,0,0
SAL21946,Nine Mile,19,0,0,0.0,0,0,0
SAL21947,Nintingbool,168,0,2,0.011904761904761904,0,0,0
SAL21948,Ninyeunook,13,0,2,0.15384615384615385,0,0,0
SAL21949,Nirranda,50,160,1,0.02,0,1,44
SAL21950,Nirranda East,12,0,0,0.0,0,0,0
SAL21951,Nirranda South,90,100,0,0.0,0,0,0
SAL21952,Noble Park,32257,341,2435,0.07548749108720587,2,77,4850
SAL21953,Noble Park North,7436,351,372,0.05002689618074233,0.5,48,102
SAL21954,Noojee,177,277,42,0.23728813559322035,0,3,10
SAL21955,Noorat,318,220,10,0.031446540880503145,0,1,30
SAL21956,Noorat East,17,0,2,0.11764705882352941,0,0,0
SAL21957,Noorinbee,84,158,1,0.011904761904761904,0,0,0
SAL21958,Noorinbee North,37,0,2,0.05405405405405406,0,0,0
SAL21959,Noradjuha,89,148,6,0.06741573033707865,0,0,0
SAL21960,Norlane,8682,250,2322,0.26744989633724947,0,45,293
SAL21961,Normanville,34,145,1,0.029411764705882353,0,0,0
SAL21962,Norong,130,210,11,0.08461538461538462,0,2,10
SAL21963,North Bendigo,4277,285,472,0.11035772737900397,0,33,177
SAL21964,North Blackwood,50,0,0,0.0,0,0,0
SAL21965,North Geelong,3225,315,778,0.2412403100775194,1,35,4680
SAL21966,North Melbourne,14953,381,1799,0.12031030562428945,2,52,3457
SAL21967,North Shore,325,310,131,0.40307692307692305,1,5,3273
SAL21968,North Wangaratta,282,175,15,0.05319148936170213,0,0,0
SAL21969,North Warrandyte,3027,526,48,0.015857284440039643,0,27,369
SAL21970,North Wonthaggi,3475,300,223,0.06417266187050359,0,4,231
SAL21971,Northcote,25276,475,1487,0.058830511156828615,5,101,3435
SAL21972,Northwood,203,280,4,0.019704433497536946,0,0,0
SAL21973,Norval,40,220,0,0.0,0,0,0
SAL21974,Notting Hill,2895,371,162,0.05595854922279793,0,18,1795
SAL21975,Nowa Nowa,199,210,40,0.20100502512562815,0,4,222
SAL21976,Nowhere Creek,20,0,0,0.0,0,0,0
SAL21977,Nowie,24,175,1,0.041666666666666664,0,0,0
SAL21978,Nug Nug,36,220,4,0.1111111111111111,0,0,0
SAL21979,Nuggetty,64,180,3,0.046875,0,0,0
SAL21980,Nulla Vale,96,150,29,0.3020833333333333,0,0,0
SAL21981,Nullawarre,233,241,4,0.017167381974248927,0,1,2
SAL21982,Nullawarre North,46,150,1,0.021739130434782608,0,0,0
SAL21983,Nullawil,92,110,3,0.03260869565217391,0,3,29
SAL21984,Numurkah,4604,210,504,0.10947002606429192,0,1,440
SAL21985,Nunawading,12413,391,609,0.049061467815999356,1,68,4767
SAL21986,Nungurner,327,231,9,0.027522935779816515,0,0,0
SAL21987,Nunniong,0,0,2,0,0,0,0
SAL21988,Nurcoung,33,0,1,0.030303030303030304,0,0,0
SAL21989,Nurrabiel,43,200,0,0.0,0,0,0
SAL21990,Nurran,7,0,0,0.0,0,0,0
SAL21991,Nutfield,158,212,7,0.04430379746835443,0,0,0
SAL21992,Nyah,536,210,35,0.06529850746268656,0,6,220
SAL21993,Nyah West,673,188,89,0.13224368499257058,0,2,14
SAL21994,Nyarrin,17,0,0,0.0,0,0,0
SAL21995,Nyerimilang,3,0,1,0.3333333333333333,0,0,0
SAL21996,Nyora,1644,315,63,0.03832116788321168,0,2,340
SAL21997,Nyrraby,18,110,1,0.05555555555555555,0,0,0
SAL21998,Oak Park,6714,401,190,0.02829907655644921,1,19,3241
SAL21999,Oaklands Junction,439,462,21,0.04783599088838269,0,0,0
SAL22000,Oakleigh,8442,410,1156,0.1369343757403459,2,57,5396
SAL22001,Oakleigh East,6804,425,310,0.04556143445032334,0.5,24,1795
SAL22002,Oakleigh South,9851,418,442,0.044868541264846205,0.5,76,253
SAL22003,Oakvale,19,0,0,0.0,0,0,0
SAL22004,Ocean Grange,5,0,1,0.2,0,0,0
SAL22005,Ocean Grove,17714,420,443,0.02500846787851417,0,55,88
SAL22006,Officer,18503,396,918,0.04961357617683619,1,26,3649
SAL22007,Officer South,1159,393,50,0.04314063848144953,0,0,0
SAL22008,Old Tallangatta,45,270,0,0.0,0,0,0
SAL22009,Olinda,1773,398,79,0.044557247602932885,0,16,902
SAL22010,Ombersley,93,425,1,0.010752688172043012,0,0,0
SAL22011,Omeo,411,225,22,0.0535279805352798,0,3,12
SAL22012,Omeo Valley,9,0,4,0.4444444444444444,0,0,0
SAL22013,Ondit,101,240,2,0.019801980198019802,0,0,0
SAL22014,Orbost,2264,190,352,0.15547703180212014,0,1,436
SAL22015,Orford,115,150,4,0.034782608695652174,0,0,0
SAL22016,Ormond,8328,395,408,0.04899135446685879,1,40,4900
SAL22017,Orrvale,450,220,75,0.16666666666666666,0,0,0
SAL22018,Osbornes Flat,285,220,1,0.0035087719298245615,0,0,0
SAL22019,Outtrim,270,250,19,0.07037037037037037,0,0,0
SAL22020,Ouyen,1170,165,60,0.05128205128205128,0,8,45
SAL22021,Ovens,197,183,11,0.05583756345177665,0,0,0
SAL22022,Oxley,710,300,33,0.04647887323943662,0,2,35
SAL22023,Oxley Flats,49,0,2,0.04081632653061224,0,0,0
SAL22024,Ozenkadnook,25,140,1,0.04,0,0,0
SAL22025,Paaratte,36,300,17,0.4722222222222222,0,0,0
SAL22026,Painswick,14,0,0,0.0,0,0,0
SAL22027,Pakenham,54118,351,3867,0.0714549687719428,3,167,2170
SAL22028,Pakenham South,229,231,18,0.07860262008733625,0,0,0
SAL22029,Pakenham Upper,1196,255,44,0.03678929765886288,0,10,23
SAL22030,Panitya,67,0,2,0.029850746268656716,0,0,0
SAL22031,Panmure,442,250,13,0.029411764705882353,0,0,0
SAL22032,Panton Hill,1063,350,7,0.00658513640639699,0,0,0
SAL22033,Paradise,41,302,6,0.14634146341463414,0,2,1
SAL22034,Paradise Beach,172,193,15,0.0872093023255814,0,0,0
SAL22035,Paraparap,167,300,7,0.041916167664670656,0,0,0
SAL22036,Park Orchards,3835,601,85,0.02216427640156454,0,21,212
SAL22037,Parkdale,12308,410,480,0.03899902502437439,1,41,4759
SAL22038,Parkville,7074,396,1160,0.16398077466779756,1,51,3721
SAL22039,Parwan,188,238,33,0.17553191489361702,0,0,0
SAL22040,Paschendale,33,150,3,0.09090909090909091,0,0,0
SAL22041,Pascoe Vale,18171,400,939,0.05167574706950635,1,59,3465
SAL22042,Pascoe Vale South,10534,425,440,0.04176950825897095,0.5,54,841
SAL22043,Pastoria,75,346,1,0.013333333333333334,0,0,0
SAL22044,Pastoria East,51,0,2,0.0392156862745098,0,0,0
SAL22045,Patchewollock,149,173,16,0.10738255033557047,0,0,0
SAL22046,Patho,138,250,14,0.10144927536231885,0,0,0
SAL22047,Patterson Lakes,7793,430,624,0.08007185936096498,0,32,380
SAL22048,Patyah,58,150,1,0.017241379310344827,0,0,0
SAL22049,Paynesville,3636,310,258,0.07095709570957096,0,4,189
SAL22050,Pearcedale,3867,400,122,0.031549004396172746,0,13,22
SAL22051,Pearsondale,125,250,18,0.144,0,0,0
SAL22052,Peechelba,177,250,2,0.011299435028248588,0,2,6
SAL22053,Peechelba East,54,0,1,0.018518518518518517,0,0,0
SAL22054,Pelluebla,29,210,2,0.06896551724137931,0,0,0
SAL22055,Pennyroyal,110,150,0,0.0,0,0,0
SAL22056,Penshurst,677,175,30,0.04431314623338257,0,5,50
SAL22057,Pental Island,159,340,1,0.006289308176100629,0,0,0
SAL22058,Pentland Hills,158,350,21,0.13291139240506328,0,0,0
SAL22059,Percydale,22,346,3,0.13636363636363635,0,0,0
SAL22060,Peronne,49,0,0,0.0,0,0,0
SAL22061,Perry Bridge,72,215,7,0.09722222222222222,0,0,0
SAL22062,Peterborough,322,275,6,0.018633540372670808,0,3,45
SAL22063,Petticoat Creek,7,0,0,0.0,0,0,0
SAL22064,Pheasant Creek,360,300,31,0.08611111111111111,0,4,35
SAL22065,Piangil,230,138,15,0.06521739130434782,0,5,114
SAL22066,Picola,206,150,12,0.05825242718446602,0,1,177
SAL22067,Picola West,14,100,0,0.0,0,0,0
SAL22068,Piedmont,52,0,5,0.09615384615384616,0,0,0
SAL22069,Pier Milan,6,140,0,0.0,0,0,0
SAL22070,Pigeon Ponds,29,0,2,0.06896551724137931,0,0,0
SAL22071,Piggoreet,17,0,0,0.0,0,0,0
SAL22072,Pimpinio,191,175,19,0.09947643979057591,0,4,105
SAL22073,Pine Grove,40,900,3,0.075,0,0,0
SAL22074,Pine Lodge,267,250,9,0.033707865168539325,0,0,0
SAL22075,Pine Mountain,32,0,0,0.0,0,0,0
SAL22076,Pine View,4,50,0,0.0,0,0,0
SAL22077,Pioneer Bay,365,280,26,0.07123287671232877,0,4,341
SAL22078,Pipers Creek,189,300,1,0.005291005291005291,0,0,0
SAL22079,Pira,16,0,0,0.0,0,0,0
SAL22080,Piries,66,396,5,0.07575757575757576,0,1,2
SAL22081,Pirron Yallock,132,200,3,0.022727272727272728,0,0,0
SAL22082,Pitfield,14,0,0,0.0,0,0,0
SAL22083,Pittong,12,100,0,0.0,0,0,0
SAL22084,Plenty,2575,392,71,0.027572815533980582,0,14,654
SAL22085,Plumpton,79,450,490,6.2025316455696204,0,2,165
SAL22086,Point Cook,66781,400,2351,0.03520462406972043,0,122,320
SAL22087,Point Leo,178,611,4,0.02247191011235955,0,1,20
SAL22088,Point Lonsdale,3788,420,77,0.020327349524815207,0,26,88
SAL22089,Point Wilson,0,0,10,0,0,0,0
SAL22090,Polisbet,5,0,0,0.0,0,0,0
SAL22091,Pomborneit,73,305,2,0.0273972602739726,0,0,0
SAL22092,Pomborneit East,42,215,0,0.0,0,0,0
SAL22093,Pomborneit North,48,180,1,0.020833333333333332,0,0,0
SAL22094,Pomonal,356,250,4,0.011235955056179775,0,1,44
SAL22095,Pompapiel,38,125,1,0.02631578947368421,0,0,0
SAL22096,Poolaijelo,26,0,0,0.0,0,0,0
SAL22097,Pootilla,79,300,5,0.06329113924050633,0,0,0
SAL22098,Poowong,717,250,31,0.043235704323570434,0,4,2
SAL22099,Poowong East,88,484,8,0.09090909090909091,0,1,2
SAL22100,Poowong North,202,250,9,0.04455445544554455,0,1,1
SAL22101,Porcupine Ridge,149,300,1,0.006711409395973154,0,0,0
SAL22102,Porepunkah,1024,383,76,0.07421875,0,2,242
SAL22103,Port Albert,403,260,24,0.05955334987593052,0,0,0
SAL22104,Port Campbell,440,240,16,0.03636363636363636,0,4,46
SAL22105,Port Fairy,3742,300,185,0.04943880277926243,0,22,347
SAL22106,Port Franklin,174,200,1,0.005747126436781609,0,0,0
SAL22107,Port Melbourne,17633,540,2154,0.12215731866386888,0,100,1041
SAL22108,Port Welshpool,220,220,29,0.1318181818181818,0,0,0
SAL22109,Portarlington,4436,331,198,0.044634806131650134,0,35,108
SAL22110,Portland,10016,250,1152,0.11501597444089456,0,59,347
SAL22111,Portland North,708,300,40,0.05649717514124294,0,1,5
SAL22112,Portland West,619,300,10,0.01615508885298869,0,0,0
SAL22113,Portsea,787,577,46,0.05844980940279543,0,17,216
SAL22114,Pound Creek,126,230,3,0.023809523809523808,0,0,0
SAL22115,Powelltown,214,300,8,0.037383177570093455,0,0,0
SAL22116,Powers Creek,5,0,0,0.0,0,0,0
SAL22117,Powlett Plains,38,160,2,0.05263157894736842,0,0,0
SAL22118,Prahran,12203,421,2507,0.20544128492993527,1,58,4072
SAL22119,Prairie,37,0,1,0.02702702702702703,0,0,0
SAL22120,Pranjip,28,280,1,0.03571428571428571,0,0,0
SAL22121,Preston,33790,392,3945,0.11675051790470553,2,211,3813
SAL22122,Princes Hill,2005,462,187,0.09326683291770574,0,0,0
SAL22123,Princetown,236,216,3,0.012711864406779662,0,3,22
SAL22124,Puckapunyal,1108,265,19,0.017148014440433214,0,16,56
SAL22125,Pura Pura,47,120,0,0.0,0,0,0
SAL22126,Purdeet,21,0,0,0.0,0,0,0
SAL22127,Purnim,292,235,27,0.09246575342465753,0,1,4
SAL22128,Purnim West,50,346,1,0.02,0,0,0
SAL22129,Pyalong,772,290,35,0.04533678756476684,0,2,80
SAL22130,Pyramid Hill,598,170,53,0.08862876254180602,1,1,242
SAL22131,Quambatook,229,80,39,0.1703056768558952,0,2,44
SAL22132,Quandong,5,310,8,1.6,0,0,0
SAL22133,Quantong,354,215,2,0.005649717514124294,0,1,10
SAL22134,Quarry Hill,2365,298,160,0.06765327695560254,0,19,45
SAL22135,Queenscliff,1516,369,49,0.032321899736147755,0,15,88
SAL22136,Raglan,223,200,21,0.09417040358744394,0,0,0
SAL22137,Rainbow,672,100,25,0.03720238095238095,0,1,4
SAL22138,Ranceby,83,100,2,0.024096385542168676,0,1,2
SAL22139,Rathscar,19,0,1,0.05263157894736842,0,0,0
SAL22140,Rathscar West,31,210,0,0.0,0,0,0
