stop_id,SAL
35372,Bakery Hill
35373,Ballarat East
35377,Eureka
35378,Eureka
35379,Eureka
35382,Ballarat East
35383,Ballarat East
35384,Eureka
35385,Ballarat East
35386,Eureka
35391,Ballarat East
35393,Bakery Hill
35402,Ballarat East
35403,Ballarat East
35404,Ballarat East
35409,Ballarat East
35410,Ballarat East
35421,Ballarat Central
35429,Canadian
35430,Canadian
35431,Canadian
35432,Mount Clear
35433,Mount Clear
35434,Mount Clear
35435,Mount Clear
35436,Mount Clear
35437,Mount Helen
35438,Mount Helen
35439,Mount Helen
35440,Mount Helen
35441,Mount Helen
35442,Mount Helen
35443,Buninyong
35444,Buninyong
35445,Buninyong
35446,Buninyong
35447,Buninyong
35448,Buninyong
35449,Buninyong
35450,Buninyong
35451,Buninyong
35452,Buninyong
35453,Buninyong
35454,Buninyong
35455,Buninyong
35456,Buninyong
35457,Mount Helen
35460,Buninyong
35461,Mount Helen
35462,Mount Helen
35463,Mount Clear
35464,Mount Clear
35467,Mount Clear
35468,Mount Clear
35469,Mount Clear
35470,Mount Clear
35471,Mount Clear
35472,Canadian
35473,Canadian
35483,Mount Pleasant
35484,Mount Pleasant
35487,Mount Pleasant
35488,Mount Pleasant
35489,Mount Pleasant
35490,Mount Pleasant
35491,Mount Pleasant
35492,Mount Pleasant
35493,Mount Pleasant
35495,Mount Pleasant
35496,Mount Pleasant
35497,Mount Pleasant
35499,Ballarat Central
35500,Ballarat Central
35501,Ballarat Central
35502,Ballarat Central
35503,Redan
35505,Redan
35506,Redan
35507,Sebastopol
35508,Sebastopol
35509,Sebastopol
35510,Sebastopol
35511,Sebastopol
35515,Sebastopol
35522,Sebastopol
35523,Sebastopol
35524,Sebastopol
35525,Sebastopol
35526,Sebastopol
35527,Sebastopol
35528,Sebastopol
35529,Sebastopol
35530,Sebastopol
35531,Redan
35532,Redan
35533,Redan
35535,Redan
35536,Ballarat Central
35537,Ballarat Central
35538,Ballarat Central
35539,Ballarat Central
35543,Ballarat Central
35545,Redan
35546,Redan
35547,Redan
35548,Redan
35559,Delacombe
35560,Delacombe
35561,Delacombe
35562,Delacombe
35563,Delacombe
35564,Delacombe
35565,Sebastopol
35566,Sebastopol
35567,Sebastopol
35568,Sebastopol
35569,Redan
35570,Redan
35571,Redan
35572,Newington
35573,Newington
35582,Maldon
35585,Castlemaine
35587,Castlemaine
35588,Castlemaine
35595,Kangaroo Flat
35596,Kangaroo Flat
35604,Kangaroo Flat
35605,Kangaroo Flat
35606,Kangaroo Flat
35607,Kangaroo Flat
35608,Kangaroo Flat
35609,Kangaroo Flat
35610,Golden Square
35611,Golden Square
35612,Golden Square
35613,Golden Square
35614,Golden Square
35615,Golden Square
35616,Golden Square
35617,Golden Square
35618,Golden Square
35619,Golden Square
35620,Golden Square
35621,Bendigo
35630,Bendigo
35631,Bendigo
35632,Golden Square
35633,Golden Square
35634,Golden Square
35635,Golden Square
35636,Golden Square
35637,Golden Square
35638,Golden Square
35640,Golden Square
35641,Golden Square
35642,Golden Square
35643,Kangaroo Flat
35644,Kangaroo Flat
35645,Kangaroo Flat
35646,Kangaroo Flat
35647,Kangaroo Flat
35648,Kangaroo Flat
35649,Kangaroo Flat
35650,Kangaroo Flat
35651,Kangaroo Flat
35652,Kangaroo Flat
35653,Kangaroo Flat
35654,Kangaroo Flat
35655,Kangaroo Flat
35656,Kangaroo Flat
35657,Kangaroo Flat
35658,Kangaroo Flat
35659,Kangaroo Flat
35660,Golden Square
35671,West Bendigo
35672,Ironbark
35675,Ironbark
35676,Ironbark
35682,Bendigo
35688,Golden Square
35705,Kangaroo Flat
35706,Kangaroo Flat
35707,Kangaroo Flat
35708,Kangaroo Flat
35715,Kangaroo Flat
35722,Golden Square
35723,Golden Square
35724,Golden Square
35725,Golden Square
35737,Golden Square
35738,Golden Square
35739,Golden Square
35740,Golden Square
35741,Golden Square
35742,Golden Square
35756,Bendigo
35759,Maiden Gully
35764,Quarry Hill
35765,Quarry Hill
35774,Golden Square
35775,Golden Square
35777,Golden Square
35788,Bendigo
35789,Bendigo
35790,Kennington
35791,Kennington
35796,Flora Hill
35797,Spring Gully
35798,Spring Gully
35799,Spring Gully
35800,Spring Gully
35801,Spring Gully
35802,Spring Gully
35803,Spring Gully
35804,Spring Gully
35805,Spring Gully
35806,Spring Gully
35807,Spring Gully
35814,Flora Hill
35816,Flora Hill
35817,Flora Hill
35818,Kennington
35819,Bendigo
35820,Bendigo
35822,Bendigo
35824,Bendigo
35825,Bendigo
35826,Bendigo
35827,Bendigo
35828,Quarry Hill
35829,Quarry Hill
35830,Quarry Hill
35831,Quarry Hill
35837,Spring Gully
35838,Spring Gully
35839,Spring Gully
35840,Spring Gully
35841,Quarry Hill
35842,Quarry Hill
35843,Quarry Hill
35844,Quarry Hill
35845,Quarry Hill
35846,Quarry Hill
35847,Quarry Hill
35848,Quarry Hill
35850,Bendigo
35851,Bendigo
35852,Bendigo
35853,Bendigo
35855,East Bendigo
35856,Bendigo
35857,Bendigo
35858,Bendigo
35859,Bendigo
35860,Bendigo
35862,East Bendigo
35863,East Bendigo
35864,East Bendigo
35881,Kennington
35882,Flora Hill
35884,Flora Hill
35887,Kennington
35892,Kennington
35893,Bendigo
35895,Bendigo
35896,Bendigo
35897,Kennington
35898,Kennington
35899,Kennington
35900,Kennington
35901,Kennington
35902,Kennington
35903,Strathdale
35904,Strathdale
35905,Strathdale
35906,Strathdale
35907,Strathdale
35908,Strathdale
35909,Kennington
35910,St Leonards
35911,Strathdale
35912,Strathdale
35913,Strathdale
35914,Strathdale
35915,Strathdale
35916,Strathdale
35917,Kennington
35918,Kennington
35919,Kennington
35920,Kennington
35921,Kennington
35922,Kennington
35923,Kennington
35924,Kennington
35933,Strathfieldsaye
35935,Strathfieldsaye
35937,Strathfieldsaye
35939,Strathfieldsaye
35940,Strathfieldsaye
35944,East Bendigo
35948,Strathdale
35949,Strathdale
35950,Bendigo
35951,Bendigo
35952,Ironbark
35953,Ironbark
35954,Ironbark
35955,Long Gully
35956,Long Gully
35957,Long Gully
35958,Long Gully
35959,Long Gully
35960,California Gully
35961,California Gully
35963,California Gully
35964,California Gully
35965,Eaglehawk
35966,Eaglehawk
35969,Eaglehawk
35970,Eaglehawk
35971,Eaglehawk
35973,Eaglehawk
35974,Eaglehawk
35975,Eaglehawk
35976,Eaglehawk
35977,California Gully
35978,California Gully
35979,California Gully
35980,California Gully
35981,Long Gully
35982,Long Gully
35983,Long Gully
35984,Long Gully
35985,Long Gully
35986,Ironbark
35987,Ironbark
35988,Ironbark
35989,Bendigo
35990,Bendigo
35991,Bendigo
35992,Bendigo
35993,Bendigo
35994,Bendigo
35995,Bendigo
35998,North Bendigo
35999,North Bendigo
36000,Long Gully
36001,Long Gully
36002,Long Gully
36003,Long Gully
36004,California Gully
36005,California Gully
36006,California Gully
36007,California Gully
36008,California Gully
36009,California Gully
36010,California Gully
36011,California Gully
36012,Eaglehawk
36013,Eaglehawk
36014,Eaglehawk
36015,Eaglehawk
36016,Eaglehawk
36017,Eaglehawk
36023,Eaglehawk
36024,Eaglehawk
36025,California Gully
36026,California Gully
36027,California Gully
36028,California Gully
36029,California Gully
36030,California Gully
36031,California Gully
36032,North Bendigo
36033,North Bendigo
36034,North Bendigo
36035,North Bendigo
36036,North Bendigo
36037,North Bendigo
36038,North Bendigo
36039,North Bendigo
36042,Bendigo
36043,Bendigo
36044,Bendigo
36047,North Bendigo
36048,North Bendigo
36049,North Bendigo
36050,North Bendigo
36052,North Bendigo
36053,North Bendigo
36054,North Bendigo
36055,North Bendigo
36062,North Bendigo
36063,North Bendigo
36064,North Bendigo
36065,North Bendigo
36066,North Bendigo
36067,White Hills
36068,White Hills
36069,North Bendigo
36070,North Bendigo
36071,Bendigo
36072,Bendigo
36074,Bendigo
36075,Bendigo
36076,Bendigo
36077,Bendigo
36080,Ironbark
36099,Bendigo
36102,Long Gully
36105,Bendigo
36106,Bendigo
36107,Bendigo
36114,Bendigo
36115,Bendigo
36116,White Hills
36117,White Hills
36118,White Hills
36120,White Hills
36121,White Hills
36122,White Hills
36123,White Hills
36124,White Hills
36125,Epsom
36126,Epsom
36127,Epsom
36128,Epsom
36129,Epsom
36130,Epsom
36131,Epsom
36132,Huntly
36133,Huntly
36134,Huntly
36135,Huntly
36136,Huntly
36137,Huntly
36138,Huntly
36139,Huntly
36140,Huntly
36141,Huntly
36142,Huntly
36143,Huntly
36144,Huntly
36145,Huntly
36146,Huntly
36147,Huntly
36148,Huntly
36149,Huntly
36150,Huntly
36151,Huntly
36152,Huntly
36153,Huntly
36154,Huntly
36155,Huntly
36156,Epsom
36158,Epsom
36159,Epsom
36160,Epsom
36162,Epsom
36163,Epsom
36164,Epsom
36165,Epsom
36166,Epsom
36167,Epsom
36168,White Hills
36169,White Hills
36170,White Hills
36172,White Hills
36173,White Hills
36175,White Hills
36176,White Hills
36177,White Hills
36178,White Hills
36179,Bendigo
36180,Bendigo
36181,East Bendigo
36184,Stawell
36191,Horsham
36192,Horsham
36194,Horsham
36196,Horsham
36197,Horsham
36199,Horsham
36201,Horsham
36202,Horsham
36203,Horsham
36207,Horsham
36209,Horsham
36210,Horsham
36211,Horsham
36212,Horsham
36214,Horsham
36217,Horsham
36218,Horsham
36221,Horsham
36226,Horsham
36227,Horsham
36230,Horsham
36231,Horsham
36249,Horsham
36250,Horsham
36251,Horsham
36252,Horsham
36259,Horsham
36260,Horsham
36261,Horsham
36263,Horsham
36264,Horsham
36265,Horsham
36266,Horsham
36267,Horsham
36268,Horsham
36269,Horsham
36270,Horsham
36271,Horsham
36272,Horsham
36273,Horsham
36274,Horsham
36276,Horsham
36277,Horsham
36288,Horsham
36289,Horsham
36291,Horsham
36293,Horsham
36294,Horsham
36308,Horsham
36309,Horsham
36310,Horsham
36311,Horsham
36312,Horsham
36313,Horsham
36314,Horsham
36315,Horsham
36317,Horsham
36318,Horsham
36319,Horsham
36320,Horsham
36321,Horsham
36323,Horsham
36324,Horsham
36328,Hamilton
36329,Yulecart
36330,Yulecart
36331,Branxholme
36332,Myamyn
36333,Milltown
36335,Maryborough
36336,Heywood
36337,Heathmere
36338,Bolwarra
36339,Bolwarra
36340,Portland North
36341,Portland
36342,Portland
36343,Portland
36344,Portland
36346,Portland
36347,Portland
36348,Portland
36349,Portland
36350,Portland
36351,Portland
36352,Portland
36353,Portland
36354,Portland
36356,Portland
36357,Portland
36358,Portland
36359,Portland
36360,Portland
36361,Portland
36362,Portland
36363,Portland
36364,Portland
36365,Portland
36366,Portland
36367,Portland
36368,Portland
36369,Portland
36370,Portland
36371,Portland
36372,Portland
36375,Portland
36376,Portland
36377,Portland
36378,Portland
36380,Portland
36382,Warrnambool
36383,Warrnambool
36384,Warrnambool
36388,Warrnambool
36389,Warrnambool
36390,Warrnambool
36392,Warrnambool
36393,Warrnambool
36394,Warrnambool
36395,Warrnambool
36397,Warrnambool
36403,Warrnambool
36412,Warrnambool
36422,Warrnambool
36426,Warrnambool
36429,Warrnambool
36430,Warrnambool
36431,Warrnambool
36432,Warrnambool
36433,Warrnambool
36437,Warrnambool
36438,Warrnambool
36443,Warrnambool
36451,Warrnambool
36452,Warrnambool
36453,Warrnambool
36455,Warrnambool
36457,Warrnambool
36463,Warrnambool
36464,Warrnambool
36465,Warrnambool
36466,Warrnambool
36471,Warrnambool
36475,Warrnambool
36476,Warrnambool
36489,Warrnambool
36492,Warrnambool
36497,Warrnambool
36499,Dennington
36500,Warrnambool
36503,Warrnambool
36504,Warrnambool
36505,Warrnambool
36506,Warrnambool
36507,Warrnambool
36508,Warrnambool
36509,Warrnambool
36510,Warrnambool
36511,Warrnambool
36515,Warrnambool
36516,Warrnambool
36517,Warrnambool
36520,Warrnambool
36521,Warrnambool
36523,Warrnambool
36524,Warrnambool
36525,Warrnambool
36526,Warrnambool
36527,Warrnambool
36529,Warrnambool
36532,Warrnambool
36538,Warrnambool
36539,Warrnambool
36542,Warrnambool
36543,Warrnambool
36544,Dennington
36548,Koroit
36551,Killarney
36552,Crossley
36555,Dennington
36578,Warrnambool
36584,Colac
36586,Colac
36587,Colac
36588,Colac
36589,Colac
36590,Colac
36592,Colac
36593,Colac
36594,Colac
36595,Colac
36596,Colac
36597,Colac
36598,Colac
36599,Colac
36600,Colac
36601,Colac
36602,Colac
36603,Colac
36604,Colac
36605,Colac
36606,Warrion
36614,Daisy Hill
36617,Talbot
36618,Clunes
36619,Clunes
36626,Creswick
36628,Echuca
36629,Echuca
36630,Echuca
36631,Echuca
36632,Echuca
36633,Echuca
36634,Echuca
36635,Echuca
36652,Echuca
36653,Echuca
36654,Echuca
36655,Echuca
36656,Echuca
36716,Mooroopna
36717,Mooroopna
36719,Mooroopna
36720,Mooroopna
36721,Mooroopna
36722,Mooroopna
36723,Mooroopna
36724,Mooroopna
36725,Mooroopna
36726,Mooroopna
36727,Mooroopna
36728,Mooroopna
36730,Mooroopna
36731,Mooroopna
36732,Mooroopna
36733,Mooroopna
36734,Mooroopna
36735,Mooroopna
36736,Mooroopna
36737,Mooroopna
36743,Mooroopna
36744,Mooroopna
36745,Mooroopna
36746,Mooroopna
36747,Mooroopna
36748,Mooroopna
36749,Mooroopna
36750,Mooroopna
36752,Mooroopna
36753,Mooroopna
36754,Mooroopna
36755,Mooroopna
36757,Shepparton
36758,Shepparton
36759,Shepparton
36760,Shepparton
36762,Shepparton
36765,Shepparton
36773,Shepparton
36780,Shepparton
36781,Shepparton
36783,Shepparton
36784,Shepparton
36785,Shepparton
36790,Shepparton
36792,Shepparton
36794,Shepparton
36803,Shepparton
36804,Shepparton
36805,Shepparton
36806,Shepparton
36809,Shepparton
36813,Shepparton
36814,Shepparton
36820,Shepparton
36821,Shepparton
36829,Shepparton
36832,Shepparton
36843,Shepparton
36853,Shepparton
36855,Shepparton
36857,Shepparton
36865,Shepparton
36867,Shepparton
36875,Shepparton
36877,Shepparton
36879,Shepparton
36884,Merrigum
36890,Girgarre
36899,Ararat
36900,Ararat
36901,Ararat
36902,Ararat
36903,Ararat
36904,Ararat
36905,Ararat
36912,Ararat
36914,Ararat
36915,Ararat
36916,Ararat
36917,Ararat
36918,Ararat
36919,Ararat
36921,Ararat
36922,Ararat
36923,Ararat
36924,Bendigo
36925,Swan Hill
36926,Swan Hill
36927,Swan Hill
36928,Swan Hill
36929,Swan Hill
36930,Swan Hill
36931,Swan Hill
36932,Swan Hill
36933,Swan Hill
36934,Swan Hill
36935,Swan Hill
36936,Swan Hill
36937,Swan Hill
36938,Swan Hill
36939,Swan Hill
36940,Swan Hill
36941,Swan Hill
36942,Swan Hill
36943,Swan Hill
36944,Swan Hill
36945,Swan Hill
36946,Swan Hill
36947,Swan Hill
36948,Swan Hill
36949,Swan Hill
36950,Swan Hill
36951,Swan Hill
36952,Swan Hill
36953,Swan Hill
36954,Swan Hill
36955,Swan Hill
36956,Swan Hill
36957,Swan Hill
36958,Swan Hill
36959,Swan Hill
36960,Swan Hill
36961,Swan Hill
36962,Swan Hill
36963,Swan Hill
36964,Swan Hill
36965,Swan Hill
36966,Swan Hill
36967,Swan Hill
36968,Swan Hill
36971,Woorinen South
36973,Nyah West
36974,Nyah West
36977,Wood Wood
36981,Mildura
36982,Mildura
36983,Mildura
36984,Mildura
36985,Mildura
36986,Mildura
36987,Mildura
36988,Mildura
36989,Mildura
36990,Mildura
36991,Mildura
36992,Mildura
36993,Mildura
36994,Mildura
36995,Irymple
36996,Irymple
36998,Irymple
36999,Irymple
37000,Irymple
37001,Irymple
37002,Irymple
37003,Irymple
37004,Red Cliffs
37005,Red Cliffs
37006,Red Cliffs
37008,Red Cliffs
37009,Red Cliffs
37010,Red Cliffs
37011,Red Cliffs
37012,Red Cliffs
37013,Red Cliffs
37014,Red Cliffs
37016,Irymple
37017,Irymple
37018,Irymple
37019,Irymple
37020,Irymple
37021,Irymple
37022,Irymple
37023,Irymple
37024,Irymple
37025,Irymple
37026,Mildura
37027,Mildura
37028,Mildura
37029,Mildura
37030,Mildura
37031,Mildura
37032,Mildura
37033,Mildura
37034,Mildura
37035,Mildura
37036,Mildura
37037,Mildura
37038,Mildura
37039,Mildura
37040,Mildura
37041,Mildura
37042,Mildura
37043,Mildura
37044,Mildura
37045,Mildura
37046,Mildura
37047,Mildura
37048,Mildura
37049,Mildura
37050,Mildura
37051,Mildura
37053,Mildura
37055,Mildura
37056,Mildura
37057,Mildura
37058,Mildura
37059,Mildura
37061,Mildura
37063,Mildura
37069,Mildura
37071,Mildura
37084,Mildura
37085,Mildura
37086,Mildura
37087,Mildura
37088,Mildura
37089,Mildura
37090,Mildura
37091,Mildura
37092,Mildura
37093,Mildura
37094,Mildura
37095,Mildura
37096,Mildura
37110,Mildura
37111,Mildura
37112,Mildura
37113,Mildura
37114,Mildura
37115,Mildura
37116,Mildura
37118,Mildura
37119,Mildura
37120,Mildura
37121,Mildura
37122,Mildura
37123,Mildura
37124,Mildura
37125,Mildura
37126,Mildura
37127,Mildura
37128,Mildura
37129,Mildura
37130,Mildura
37131,Mildura
37133,Mildura
37134,Mildura
37135,Mildura
37136,Mildura
37137,Mildura
37138,Mildura
37139,Mildura
37140,Mildura
37141,Mildura
37144,Mildura
37145,Mildura
37146,Mildura
37150,Mildura
37151,Mildura
37159,Mildura
37160,Mildura
37161,Mildura
37162,Mildura
37173,Mildura
37175,Mildura
37179,Mildura
37180,Mildura
37181,Mildura
37182,Mildura
37183,Mildura
37184,Mildura
37185,Mildura
37188,Mildura
37190,Mildura
37191,Mildura
37192,Mildura
37193,Mildura
37194,Mildura
37195,Mildura
37196,Mildura
37197,Mildura
37198,Mildura
37199,Mildura
37200,Mildura
37201,Mildura
37202,Mildura
37204,Mildura
37205,Mildura
37206,Mildura
37210,Mildura
37213,Mildura
37214,Mildura
37215,Mildura
37216,Mildura
37217,Mildura
37218,Mildura
37219,Mildura
37220,Mildura
37221,Mildura
37223,Mildura
37224,Mildura
37225,Mildura
37226,Mildura
37227,Mildura
37228,Mildura
37231,Mildura
37235,Mildura
37236,Mildura
37237,Mildura
37238,Mildura
37239,Mildura
37240,Mildura
37241,Mildura
37242,Mildura
37243,Mildura
37244,Mildura
37246,Mildura
37247,Mildura
37248,Mildura
37249,Mildura
37250,Merbein
37251,Merbein
37252,Merbein
37253,Merbein
37254,Merbein
37255,Merbein
37256,Merbein
37257,Merbein
37258,Merbein
37259,Merbein
37260,Merbein
37261,Merbein
37262,Merbein
37264,Mildura
37265,Mildura
37266,Mildura
37267,Mildura
37268,Mildura
37269,Mildura
37270,Mildura
37283,Mildura
37286,Mildura
37287,Mildura
37288,Mildura
37289,Mildura
37290,Mildura
37291,Cabarita
37292,Cabarita
37293,Cabarita
37294,Cabarita
37295,Birdwoodton
37296,Birdwoodton
37297,Birdwoodton
37298,Merbein
37299,Merbein
37300,Merbein
37301,Merbein
37302,Merbein
37303,Merbein
37304,Merbein
37305,Birdwoodton
37306,Birdwoodton
37307,Birdwoodton
37308,Cabarita
37310,Mildura
37311,Mildura
37312,Mildura
37313,Mildura
37314,Mildura
37315,Mildura
37316,Mildura
37331,Cobram
37338,Cobram
37346,West Wodonga
37348,West Wodonga
37350,West Wodonga
37351,West Wodonga
37352,West Wodonga
37353,Wodonga
37354,West Wodonga
37357,Wodonga
37358,Wodonga
37359,Wodonga
37360,Wodonga
37361,Wodonga
37362,Wodonga
37363,Wodonga
37364,Wodonga
37365,Wodonga
37366,Wodonga
37367,Wodonga
37368,Wodonga
37369,Wodonga
37370,Wodonga
37371,West Wodonga
37372,West Wodonga
37373,West Wodonga
37375,West Wodonga
37376,West Wodonga
37377,West Wodonga
37378,West Wodonga
37379,Wodonga
37380,West Wodonga
37381,Wodonga
37382,Wodonga
37384,Wodonga
37385,Wodonga
37386,Wodonga
37389,West Wodonga
37391,West Wodonga
37392,West Wodonga
37393,West Wodonga
37394,West Wodonga
37395,West Wodonga
37398,Wodonga
37400,Wodonga
37401,Wodonga
37402,Wodonga
37403,Wodonga
37404,Wodonga
37405,Wodonga
37406,Wodonga
37407,Wodonga
37408,Wodonga
37409,Wodonga
37410,Wodonga
37411,Wodonga
37412,Wodonga
37413,Wodonga
37414,Wodonga
37415,Wodonga
37416,Wodonga
37417,West Wodonga
37418,West Wodonga
37420,Baranduda
37421,Baranduda
37422,Baranduda
37423,Wodonga
37495,Wodonga
37496,Wodonga
37497,Wodonga
37498,Wodonga
37499,Wodonga
37501,Wodonga
37505,Tallangatta
37508,Tangambalanga
37517,Yackandandah
37518,Yackandandah
37521,Beechworth
37522,Wangaratta
37523,Wangaratta
37524,Wangaratta
37525,Wangaratta
37526,Wangaratta
37527,Wangaratta
37528,Wangaratta
37529,Wangaratta
37530,Wangaratta
37531,Wangaratta
37532,Wangaratta
37533,Wangaratta
37534,Wangaratta
37536,Wangaratta
37537,Wangaratta
37539,Wangaratta
37540,Wangaratta
37541,Wangaratta
37542,Wangaratta
37543,Wangaratta
37545,Wangaratta
37547,Wangaratta
37548,Wangaratta
37549,Wangaratta
37550,Wangaratta
37552,Wangaratta
37557,Wangaratta
37559,Wangaratta
37560,Wangaratta
37563,Wangaratta
37564,Wangaratta
37566,Wangaratta
37568,Wangaratta
37569,Wangaratta
37570,Wangaratta
37571,Wangaratta
37572,Wangaratta
37573,Wangaratta
37575,Wangaratta
37576,Wangaratta
37577,Wangaratta
37578,Wangaratta
37579,Wangaratta
37580,Wangaratta
37581,Wangaratta
37586,Wangaratta
37587,Wangaratta
37588,Wangaratta
37589,Wangaratta
37590,Wangaratta
37591,Wangaratta
37592,Wangaratta
37593,Wangaratta
37594,Wangaratta
37595,Wangaratta
37596,Wangaratta
37597,Wangaratta
37598,Wangaratta
37599,Wangaratta
37600,Wangaratta
37602,Wangaratta
37605,Wangaratta
37606,Wangaratta
37607,Wangaratta
37609,Wangaratta
37611,Wangaratta
37612,Wangaratta
37613,Wangaratta
37615,Wangaratta
37616,Wangaratta
37618,Wangaratta
37619,Wangaratta
37622,Wangaratta
37624,Killawarra
37627,Peechelba
37628,Bundalong
37630,Yarrawonga
37631,Springhurst
37639,Glenrowan
37640,Benalla
37642,Benalla
37695,Bacchus Marsh
37696,Bacchus Marsh
37697,Bacchus Marsh
37700,Bacchus Marsh
37701,Bacchus Marsh
37702,Bacchus Marsh
37703,Bacchus Marsh
37707,Maddingley
37710,Maddingley
37711,Maddingley
37712,Maddingley
37714,Bacchus Marsh
37720,Bacchus Marsh
37721,Bacchus Marsh
37722,Bacchus Marsh
37725,Darley
37726,Darley
37731,Darley
37738,Bacchus Marsh
37739,Bacchus Marsh
37742,Bacchus Marsh
37743,Bacchus Marsh
37747,Darley
37750,Darley
37751,Darley
37755,Bacchus Marsh
37757,Drouin
37759,Drouin
37765,Warragul
37768,Warragul
37769,Warragul
37770,Warragul
37771,Rokeby
37772,Neerim South
37773,Neerim South
37774,Neerim
37775,Neerim Junction
37777,Neerim South
37780,Warragul
37787,Warragul
37790,Warragul
37791,Warragul
37792,Warragul
37793,Warragul
37796,Warragul
37797,Warragul
37799,Warragul
37800,Warragul
37812,Sale
37813,Sale
37814,Sale
37815,Sale
37817,Sale
37821,Sale
37823,Sale
37825,Sale
37827,Sale
37828,Sale
37836,Sale
37841,Sale
37844,Sale
37845,Longford
37849,Golden Beach
37850,Loch Sport
37851,Loch Sport
37852,Longford
37853,Stratford
37854,Stratford
37855,Stratford
37856,Bairnsdale
37859,Bairnsdale
37860,Bairnsdale
37861,Bairnsdale
37862,Bairnsdale
37863,Bairnsdale
37864,Bairnsdale
37865,Bairnsdale
37866,Bairnsdale
37867,Bairnsdale
37868,Bairnsdale
37869,Bairnsdale
37871,Bairnsdale
37872,Bairnsdale
37873,Bairnsdale
37874,Bairnsdale
37875,Bairnsdale
37876,Bairnsdale
37878,Wy Yung
37879,Wy Yung
37880,Wy Yung
37881,Wy Yung
37882,Wy Yung
37883,Bairnsdale
37884,Lucknow
37885,Lucknow
37886,East Bairnsdale
37887,East Bairnsdale
37888,East Bairnsdale
37892,Eagle Point
37893,Paynesville
37894,Paynesville
37897,Nicholson
37898,Nicholson
37899,Johnsonville
37900,Johnsonville
37901,Swan Reach
37902,Swan Reach
37903,Kalimna
37904,Kalimna
37905,Kalimna
37910,Lakes Entrance
37920,Bruthen
37921,Bruthen
37924,Ensay
37926,Swifts Creek
37927,Omeo
37941,Leongatha
37942,Leongatha
37944,Leongatha
37945,Leongatha
37948,Leongatha South
37949,Leongatha South
37950,Inverloch
37955,Inverloch
37956,Inverloch
37961,Wonthaggi
37962,Wonthaggi
37965,Wonthaggi
37968,Cape Paterson
37970,Cape Paterson
37972,Wonthaggi
37979,Wonthaggi
37985,San Remo
37997,Cowes
37998,Sunset Strip
38002,Newhaven
38003,Anderson
38006,Coronet Bay
38008,Leongatha
38009,Korumburra
38012,Corinella
38013,Glen Forbes
38014,Glen Forbes
38015,Grantville
38016,Grantville
38022,Koo Wee Rup
38026,Pakenham
38027,Pakenham
38032,Pakenham
38036,Pakenham
38053,Pakenham
38054,Pakenham
38057,Pakenham
38058,Pakenham
38061,Pakenham
3815,Penshurst
3818,Penshurst
3819,Penshurst
38526,Ararat
38527,Ararat
38528,Ararat
38529,Ararat
39001,Wodonga
39002,West Wodonga
39003,West Wodonga
39004,West Wodonga
39005,Wodonga
39008,Colac
39009,Noojee
39010,Noojee
39011,Warragul
39014,Loch Sport
39016,Rutherglen
39017,Rutherglen
39018,Byrneside
39019,Byrneside
39023,Springhurst
39024,Springhurst
39025,Chiltern
39026,Chiltern
39030,Mooroopna
39033,Condah
39034,Barramunga
39036,Forrest
39037,Colac
39038,Colac
39039,Colac West
39040,Colac West
39041,Cororooke
39042,Coragulac
39043,Coragulac
39044,Warrion
39045,Warrion
39046,Alvie
39138,Wonthaggi
39145,Inverloch
39146,Inverloch
39154,Inverloch
39155,Inverloch
39640,Ararat
40140,White Hills
40169,Point Lonsdale
40170,Point Lonsdale
40171,Point Lonsdale
40172,Point Lonsdale
40173,Point Lonsdale
40174,Point Lonsdale
40175,Queenscliff
40176,Queenscliff
40177,Queenscliff
40178,Point Lonsdale
40179,Queenscliff
40229,Piangil
40237,Kilmore
40238,Kilmore
40239,Kilmore
40240,Kilmore
40241,Kilmore
40244,Wallan
40248,Wallan
40249,Wallan
40262,Kilmore
40297,Kilmore
40317,Hamilton
40318,Hamilton
40319,Hamilton
40320,Hamilton
40321,Hamilton
40322,Hamilton
40323,Hamilton
40328,Hamilton
40336,Hamilton
40337,Hamilton
40338,Hamilton
40339,Hamilton
40356,Colac
40360,Colac
40361,Colac
40364,Colac
40365,Colac
40366,Colac
40367,Colac
40368,Colac
40369,Colac
40370,Colac
40372,Colac
40373,Colac
40374,Colac
40375,Colac
40376,Colac
40377,Colac
40378,Colac
40379,Colac
40380,Colac
40381,Colac
40382,Colac
40383,Colac
40384,Colac
40385,Colac
40386,Colac
40387,Colac
40388,Colac
40389,Colac
40390,Colac
40391,Colac
40432,North Bendigo
40433,North Bendigo
40434,East Bendigo
40435,East Bendigo
40436,East Bendigo
40437,East Bendigo
40442,Bendigo
40443,Portland
40444,Portland
40445,Portland
40446,Portland
40447,Portland
40448,Portland
40449,Portland
40450,Portland
40451,Portland
40452,Portland
40453,Portland
40454,Portland
40455,Portland
40456,Portland
40457,Portland
40458,Portland
40459,Portland
40460,Portland
40461,Portland
40462,Portland
40463,Portland
40467,Flora Hill
40468,Strathdale
40471,Kangaroo Flat
40479,Kangaroo Flat
40480,Kangaroo Flat
40482,Golden Square
40487,Bendigo
40491,Golden Square
40493,Kangaroo Flat
40494,Kangaroo Flat
40495,Kangaroo Flat
40505,Kangaroo Flat
40511,White Hills
40512,White Hills
40513,White Hills
40514,White Hills
40515,White Hills
40516,Epsom
40517,Epsom
40518,Epsom
40519,Epsom
40524,Epsom
