SAL22733,951,174
SAL22734,20,0
SAL22735,31,263
SAL22736,15,175
SAL22737,62,220
SAL22738,121,200
SAL22739,41,125
SAL22740,4348,352
SAL22741,144,200
SAL22742,210,327
SAL22743,361,220
SAL22744,128,135
SAL22745,10376,250
SAL22746,95,400
SAL22747,0,0
SAL22748,66,153
SAL22749,43,115
SAL22750,50027,330
SAL22751,2392,350
SAL22752,97,90
SAL22753,1052,350
SAL22754,378,235
SAL22755,113,210
SAL22756,11729,351
SAL22757,8025,388
SAL22758,14794,290
SAL22759,163,300
SAL22760,27,150
SAL22761,6502,360
SAL22762,62,35
SAL22763,130,270
SAL22764,483,275
SAL22765,252,266
SAL22766,20652,481
SAL22767,18,0
SAL22768,25,0
SAL22769,3620,300
SAL22770,347,295
SAL22771,30,250
SAL22772,220,200
SAL22773,37,275
SAL22774,3990,250
SAL22775,6117,347
SAL22776,25,0
SAL22777,383,268
SAL22778,92,250
SAL22779,64,400
SAL22780,45,381
SAL22781,123,125
SAL22782,192,130
SAL22783,78,0
SAL22784,244,550
SAL22785,28,0
SAL22786,35,250
SAL22787,53,225
SAL22788,439,155
SAL22789,33,0
SAL22790,17,0
SAL22791,9448,420
SAL22792,14407,450
SAL22793,1622,400
SAL22794,654,243
SAL22795,241,300
SAL22796,10,0
SAL22797,77,300
SAL22798,146,350
SAL22799,88,175
SAL22800,16,100
SAL22801,421,330
SAL22802,2456,295
SAL22803,171,200
SAL22804,96,200
SAL22805,7273,411
SAL22806,4,0
SAL22807,26,235
SAL22808,18,0
SAL22809,0,160
SAL22810,8,0
SAL22811,14,0
SAL22812,127,180
SAL22813,436,220
SAL22814,3440,390
SAL22815,103,308
SAL22816,8,115
SAL22817,3,0
SAL22818,177,245
SAL22819,20259,280
SAL22820,24407,391
SAL22821,26,390
SAL22822,49,111
SAL22823,196,250
SAL22824,44,250
SAL22825,3843,491
SAL22826,47,148
SAL22827,0,0
SAL22828,0,0
SAL22829,5215,270
SAL22830,114,345
SAL22831,39,263
SAL22832,91,220
SAL22833,6732,400
SAL22834,315,630
SAL22835,62,276
SAL22836,436,300
SAL22837,52,615
SAL22838,34,450
SAL22839,126,220
SAL22840,33,92
SAL22841,374,260
SAL22842,114,236
SAL22843,150,390
SAL22844,36,295
SAL22845,45,300
SAL22846,556,350
SAL22847,55,160
SAL22848,245,290
SAL22849,0,0
SAL22850,13,0
SAL22851,364,200
SAL22852,191,100
SAL22853,342,110
SAL22854,43,240
SAL22855,48,230
SAL22856,91,300
SAL22857,2964,346
SAL22858,262,300
SAL22859,94,165
SAL22860,404,175
SAL22861,160,125
SAL22862,26,0
SAL22863,12,125
SAL22864,32,0
SAL22865,0,0
SAL22866,0,0
SAL22867,0,0
SAL22868,0,0
SAL22869,86,175
SAL22870,18,0
SAL22871,12,0
SAL22872,0,0
SAL22873,326,250
SAL22874,147,115
SAL22875,1177,250
SAL22876,1940,278
SAL22877,610,150
SAL22878,6,0
SAL22879,29,0
SAL22880,18,0
SAL22881,67,301
SAL22882,40,200
SAL22883,20518,343
SAL22884,278,138
SAL22885,106,1000
SAL22886,75,50
SAL22887,104,175
SAL22888,32,323
SAL22889,2008,306
SAL22890,222,250
SAL22891,13,181
SAL22892,4161,340
SAL22893,143,295
SAL22894,1511,220
SAL22895,0,0
SAL22896,284,255
SAL22897,109,210
SAL22898,246,388
SAL22899,69,75
SAL22900,283,220
SAL22901,45,200
SAL22902,181,285
SAL22903,44,0
SAL22904,113,170
SAL22905,0,0
SAL22906,272,200
SAL22907,272,160
SAL22908,194,200
SAL22909,63,190
SAL22910,3012,380
SAL22911,2875,300
SAL22912,17,0
SAL22913,1893,320
SAL22914,204,345
SAL22915,2136,225
SAL22916,1602,450
SAL22917,15636,462
SAL22918,78,150
SAL22919,8661,290
SAL22920,15,160
SAL22921,551,215
SAL22922,35,231
SAL22923,5,0
SAL22924,1789,300
SAL22925,582,340
SAL22926,325,185
SAL22927,320,200
SAL22928,124,308
SAL22929,107,180
SAL22930,138,0
SAL22931,34,0
SAL22932,11,100
SAL22933,93,300
SAL22934,1021,245
SAL22935,675,250
SAL22936,0,0
SAL22937,56,110
SAL22938,34,180
SAL22939,128,300
SAL22940,52,239
SAL22941,123,278
SAL22942,49,84
SAL22943,147,230
SAL22944,0,0
SAL29494,9089,0
SAL29797,38,0
