"18084","43-Princes Tce/Melville Rd (Pascoe Vale South)","-37.743928111469","144.944998862619"
"18085","44-Brearley Pde/Melville Rd (Pascoe Vale South)","-37.7415921002436","144.945403922718"
"18086","45-Bell St/Melville Rd (Pascoe Vale South)","-37.7401174432961","144.945592224149"
"18087","3-Market St/Flinders St (Melbourne City)","-37.8190629091789","144.96179737731"
"18089","4-Elizabeth St/Flinders St (Melbourne City)","-37.8182377005814","144.964626018031"
"18090","5-Swanston St/Flinders St (Melbourne City)","-37.8175600608587","144.967132468933"
"18091","6-Russell St/Flinders St (Melbourne City)","-37.8165637698241","144.970499593731"
"18092","8-Spring St/Flinders St (Melbourne City)","-37.8153188585144","144.974611804409"
"18093","9-Lansdowne St/Wellington Pde (East Melbourne)","-37.8154528504892","144.977164070047"
"18094","10-Jolimont Rd/Wellington Pde (East Melbourne)","-37.8157502872648","144.979791408019"
"18095","11-Jolimont Station-MCG/Wellington Pde (East Melbourne)","-37.8163411003011","144.984819064115"
"18097","13-Simpson St/Wellington Pde (East Melbourne)","-37.8165403338576","144.986983379958"
"18098","14-Punt Rd/Wellington Pde (Melbourne City)","-37.8173883754267","144.989675381289"
"18099","14-Punt Rd/Bridge Rd (Richmond)","-37.8175327939717","144.99021674427"
"18100","13-Simpson St/Wellington Pde (East Melbourne)","-37.8166031929708","144.986970312458"
"18102","11-Jolimont Station-MCG/Wellington Pde (East Melbourne)","-37.8162458431575","144.983992388041"
"18103","10-Jolimont Rd/Wellington Pde (East Melbourne)","-37.8157693218314","144.979325139981"
"18104","9-Lansdowne St/Wellington Pde (Melbourne City)","-37.8154712893576","144.976663740613"
"18105","8-Spring St/Flinders St (Melbourne City)","-37.8155366244355","144.974174184246"
"18108","7B-Rod Laver Arena/MCG Gates 1-3 (Melbourne City)","-37.8195869683504","144.979130145964"
"18116","7C-MCG Gates 4-7/John Cain Arena (Melbourne City)","-37.8223839591297","144.983529989582"
"18118","7D-Olympic Boulevard (Melbourne City)","-37.8241350986156","144.986856550027"
"18155","7D-Olympic Boulevard (Melbourne City)","-37.8238268987733","144.986751315461"
"18161","7C-MCG Gates 4-7/John Cain Arena (Melbourne City)","-37.8221371188325","144.982798261415"
"18172","7B-Rod Laver Arena/MCG Gates 1-3 (Melbourne City)","-37.819349499268","144.978420925071"
"18174","6-Russell St/Flinders St (Melbourne City)","-37.8166571764251","144.970167599675"
"18175","5-Swanston St/Flinders St (Melbourne City)","-37.817756253266","144.966490925417"
"18176","4-Elizabeth St/Flinders St (Melbourne City)","-37.8184119611266","144.964280427752"
"18178","3-Market St/Flinders St (Melbourne City)","-37.8193062717354","144.961279471666"
"18179","D6-Victoria Police Centre/Flinders St (Southbank)","-37.8217256919492","144.953215026386"
